Principal City,Detection Value,Water System ID,Water System Name,Lab Sample No.,Collection Date,Sample Type,Analyte Code,Analyte Name,Sampling Point ID,Monitoring Period Begin Date,Monitoring Period End Date,WSF ID,Sampling Point Type
 ,<1.9 NG/L     ,VA3093540,VILLAGES OF SMITHFIELD,IA04758-01,1/15/2025,RT,2803,PERFLUOROHEXANE SULFONIC ACID (PFHxS),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3093210,DEER RUN,IA04760-01,1/30/2025,RT,2804,PERFLUORONONANOIC ACID (PFNA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3181250,"CLAREMONT, TOWN OF",IC02656-01,3/12/2025,RT,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3183820,BIRCH ISLAND APARTMENTS,IC03408-01,3/17/2025,RT,2804,PERFLUORONONANOIC ACID (PFNA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3183820,BIRCH ISLAND APARTMENTS,IC03408-01,3/17/2025,RT,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3175170,"CAPRON, TOWN OF",IC04582-01,3/26/2025,RT,2803,PERFLUOROHEXANE SULFONIC ACID (PFHxS),EP002       ,,,EP002,EP
 ,<1.9 NG/L     ,VA3175340,EDGEHILL,IC04598-01,3/26/2025,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
 ,<1.8 NG/L     ,VA3175300,DREWRYVILLE,IC04600-01,3/26/2025,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
 ,<1.8 NG/L     ,VA3175300,DREWRYVILLE,IC04600-01,3/26/2025,RT,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP001       ,,,EP001,EP
 ,<1.8 NG/L     ,VA3175300,DREWRYVILLE,IC04600-01,3/26/2025,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3001028,ACCOMACK MANOR,ID04425-01,4/23/2025,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3001745,ROLLING ACRES SUBDIVISION,ID04460-01,4/23/2025,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550615,NALF FENTRESS FIELD,810-193176-A-1-A,5/19/2026,RT,2823,PERFLUORO PFMPA,EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550615,NALF FENTRESS FIELD,810-193176-A-1-A,5/19/2026,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550615,NALF FENTRESS FIELD,810-193176-B-1-A,5/19/2026,RT,2810,PERFLUOROTETRADECANOIC ACID (PFTA),EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550615,NALF FENTRESS FIELD,810-193176-B-1-A,5/19/2026,RT,2804,PERFLUORONONANOIC ACID (PFNA),EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550615,NALF FENTRESS FIELD,810-193176-B-1-A,5/19/2026,RT,2803,PERFLUOROHEXANE SULFONIC ACID (PFHxS),EP001       ,,,EP001,EP
 ,<0.6 NG/L     ,VA4115705,NORTH RIVER PARK,JE01334-01,5/4/2026,RT,2804,PERFLUORONONANOIC ACID (PFNA),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA4115705,NORTH RIVER PARK,JE01334-01,5/4/2026,RT,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3149280,ROUTE 301 SYSTEM,JE01342-01,5/5/2026,RT,2829,PERFLUOROHEPTANESULFONIC ACID (PFHPS) ,EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3149280,ROUTE 301 SYSTEM,JE01342-01,5/5/2026,RT,2826,PERFLUORO PFEESA ,EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3149280,ROUTE 301 SYSTEM,JE01342-01,5/5/2026,RT,2812,PERFLUOROUNDECANOIC ACID (PFUNA),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3149280,ROUTE 301 SYSTEM,JE01342-01,5/5/2026,RT,2803,PERFLUOROHEXANE SULFONIC ACID (PFHxS),EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3149280,ROUTE 301 SYSTEM,JE01342-03,5/5/2026,RT,2823,PERFLUORO PFMPA,EP002       ,,,EP002,EP
 ,<0.5 NG/L     ,VA3149280,ROUTE 301 SYSTEM,JE01342-03,5/5/2026,RT,2821,PERFLUOROHEXANE SULFONIC ACID 4:2 FTS,EP002       ,,,EP002,EP
 ,<2 NG/L     ,VA3131120,"CAPE CHARLES, TOWN OF",78088701-PFAS,2/19/2026,RT,2821,PERFLUOROHEXANE SULFONIC ACID 4:2 FTS,EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3131120,"CAPE CHARLES, TOWN OF",78088701-PFAS,2/19/2026,RT,2809,PERFLUOROHEXANOIC ACID (PFHXA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3131120,"CAPE CHARLES, TOWN OF",78088701-PFAS,2/19/2026,RT,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA3181800,SURRY POWER STATION,PWSID 3181800,2/8/2026,RT,2804,PERFLUORONONANOIC ACID (PFNA),EP001       ,,,EP001,EP
 ,<1.9268 NG/L     ,VA3095750,RACEFIELD - JCSA,810-178208-A-1-A,1/14/2026,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP001       ,,,EP001,EP
 ,<1.9246 NG/L     ,VA3095528,KINGS VILLAGE - JCSA,810-178209-A-1-A,1/14/2026,RT,2803,PERFLUOROHEXANE SULFONIC ACID (PFHxS),EP001       ,,,EP001,EP
 ,<1.9113 NG/L     ,VA3095858,WARE CREEK MANOR - JCSA,810-178211-A-1-A,1/14/2026,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP001       ,,,EP001,EP
 ,<1.9113 NG/L     ,VA3095858,WARE CREEK MANOR - JCSA,810-178211-A-1-A,1/14/2026,RT,2803,PERFLUOROHEXANE SULFONIC ACID (PFHxS),EP001       ,,,EP001,EP
 ,<1.9142 NG/L     ,VA3095760,RETREAT (JCSA),810-178212-A-1-A,1/14/2026,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3093200,DAYS POINT,JF02553-01,6/10/2026,RT,2807,PERFLUORODECANOIC ACID (PFDA),EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3093200,DAYS POINT,JF02553-01,6/10/2026,RT,2829,PERFLUOROHEPTANESULFONIC ACID (PFHPS) ,EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3093200,DAYS POINT,JF02553-01,6/10/2026,RT,2824,PERFLUOROPENTANOIC ACID (PFPEA) ,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3093200,DAYS POINT,JF02553-01,6/10/2026,RT,2821,PERFLUOROHEXANE SULFONIC ACID 4:2 FTS,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3093400,RESCUE WATERWORKS,JF02554-01,6/10/2026,RT,2807,PERFLUORODECANOIC ACID (PFDA),EP002       ,,,EP002,EP
 ,<0.5 NG/L     ,VA3093580,SMITHFIELD HEIGHTS/SANDY MOUNT MANOR,JF02555-01,6/10/2026,RT,2807,PERFLUORODECANOIC ACID (PFDA),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3093160,CARROLLTON MEDICAL BUILDING,JF02556-01,6/10/2026,RT,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3093160,CARROLLTON MEDICAL BUILDING,JF02556-01,6/10/2026,RT,2824,PERFLUOROPENTANOIC ACID (PFPEA) ,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3093160,CARROLLTON MEDICAL BUILDING,JF02556-01,6/10/2026,RT,2821,PERFLUOROHEXANE SULFONIC ACID 4:2 FTS,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA4115350,GWYNNS ISLAND CONDO,JE04744-01,5/21/2026,RT,2822,PERFLUORODECANE SULFONIC ACID 8:2 FTS ,EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA4115400,CHESAPEAKE SHORES,CHESAPEAKE SHORE,2/19/2026,RT,2823,PERFLUORO PFMPA,EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA4115400,CHESAPEAKE SHORES,CHESAPEAKE SHORE,2/19/2026,RT,2812,PERFLUOROUNDECANOIC ACID (PFUNA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA4115400,CHESAPEAKE SHORES,CHESAPEAKE SHORE,2/19/2026,RT,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA4115400,CHESAPEAKE SHORES,CHESAPEAKE SHORE,2/19/2026,RT,2826,PERFLUORO PFEESA ,EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA4115400,CHESAPEAKE SHORES,CHESAPEAKE SHORE FB,2/19/2026,FB,2808,PERFLUORODODECANOIC ACID (PFDOA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA4115400,CHESAPEAKE SHORES,CHESAPEAKE SHORE FB,2/19/2026,FB,2804,PERFLUORONONANOIC ACID (PFNA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA4115400,CHESAPEAKE SHORES,CHESAPEAKE SHORE FB,2/19/2026,FB,2826,PERFLUORO PFEESA ,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA4073735,R&L TRAILER PARK,JF02794-01,6/11/2026,RT,2821,PERFLUOROHEXANE SULFONIC ACID 4:2 FTS,EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA4073735,R&L TRAILER PARK,JF02794-01,6/11/2026,RT,2803,PERFLUOROHEXANE SULFONIC ACID (PFHxS),EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550620,NAVAL SUPPORT ACTIVITY-NW,810-154059-A-1-B,6/26/2025,RT,2824,PERFLUOROPENTANOIC ACID (PFPEA) ,EP002       ,,,EP002,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550620,NAVAL SUPPORT ACTIVITY-NW,810-154059-A-1-B,6/26/2025,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP002       ,,,EP002,EP
CHESAPEAKE CITY,5.6 NG/L     ,VA3550620,NAVAL SUPPORT ACTIVITY-NW,810-154059-A-1-B,6/26/2025,RT,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP002       ,,,EP002,EP
 ,<2 NG/L     ,VA4115450,COBBS SHORES,COBBS SHORE,7/25/2024,RT,2819,PERFLUOROBUTANOIC ACID (PFBA) ,EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA4115450,COBBS SHORES,COBBS SHORE FB,7/25/2024,FB,2825,PERFLUORO PFMBA ,EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA4115450,COBBS SHORES,COBBS SHORE FB,7/25/2024,FB,2824,PERFLUOROPENTANOIC ACID (PFPEA) ,EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA4115450,COBBS SHORES,COBBS SHORE FB,7/25/2024,FB,2821,PERFLUOROHEXANE SULFONIC ACID 4:2 FTS,EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA4115450,COBBS SHORES,COBBS SHORE FB,7/25/2024,FB,2812,PERFLUOROUNDECANOIC ACID (PFUNA),EP001       ,,,EP001,EP
 ,<2 NG/L     ,VA4115450,COBBS SHORES,COBBS SHORE FB,7/25/2024,FB,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",CRANE,3/23/2026,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",CRANE,3/23/2026,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",CRANE,3/23/2026,RT,2829,PERFLUOROHEPTANESULFONIC ACID (PFHPS) ,EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",PINES,3/23/2026,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP002       ,,,EP002,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",PINES,3/23/2026,RT,2825,PERFLUORO PFMBA ,EP002       ,,,EP002,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",CRANE FIELD BLANK,3/23/2026,FB,2820,PERFLUOROOCTANE SULFONIC ACID 6:2 FTS ,EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",CRANE FIELD BLANK,3/23/2026,FB,2808,PERFLUORODODECANOIC ACID (PFDOA),EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",CRANE FIELD BLANK,3/23/2026,FB,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",CRANE FIELD BLANK,3/23/2026,FB,2802,PERFLUOROHEPTANOIC ACID (PFHPA),EP001       ,,,EP001,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",PINES FIELD BLANK,3/23/2026,FB,2812,PERFLUOROUNDECANOIC ACID (PFUNA),EP002       ,,,EP002,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",PINES FIELD BLANK,3/23/2026,FB,2804,PERFLUORONONANOIC ACID (PFNA),EP002       ,,,EP002,EP
CHESAPEAKE CITY,<2 NG/L     ,VA3550007,"ATLANTIC  YACHT BASIN, INC.",PINES FIELD BLANK,3/23/2026,FB,2803,PERFLUOROHEXANE SULFONIC ACID (PFHxS),EP002       ,,,EP002,EP
 ,<1.89 NG/L     ,VA3175860,WHITE TAIL RESORT,WELL 1,3/18/2026,RT,2822,PERFLUORODECANE SULFONIC ACID 8:2 FTS ,RW001       ,,,WL001,RW
 ,<1.89 NG/L     ,VA3175860,WHITE TAIL RESORT,WELL 1,3/18/2026,RT,2819,PERFLUOROBUTANOIC ACID (PFBA) ,RW001       ,,,WL001,RW
 ,<1.89 NG/L     ,VA3175860,WHITE TAIL RESORT,WELL 1,3/18/2026,RT,2806,PERFLUOROCTANOIC ACID (PFOA),RW001       ,,,WL001,RW
 ,<1.85 NG/L     ,VA3175860,WHITE TAIL RESORT,WELL 2,3/18/2026,RT,2828,PERFLUOROPENTANESULFONIC ACID (PFPES) ,RW002       ,,,WL002,RW
 ,<0.46 NG/L     ,VA3131150,CHESAPEAKE BAY BRIDGE TUNNEL,26-0554,3/12/2026,RT,2822,PERFLUORODECANE SULFONIC ACID 8:2 FTS ,WL001       ,,,WL001,RW
 ,<0.47 NG/L     ,VA3131150,CHESAPEAKE BAY BRIDGE TUNNEL,26-0555,3/12/2026,RT,2803,PERFLUOROHEXANE SULFONIC ACID (PFHxS),WL002       ,,,WL002,RW
HOPEWELL CITY,<2 NG/L     ,VA3670800,VIRGINIA-AMERICAN WATER CO.,79281801-PFAS,4/20/2026,RT,2812,PERFLUOROUNDECANOIC ACID (PFUNA),EP002       ,,,EP002,EP
HOPEWELL CITY,<2 NG/L     ,VA3670800,VIRGINIA-AMERICAN WATER CO.,79281801-PFAS,4/20/2026,RT,2808,PERFLUORODODECANOIC ACID (PFDOA),EP002       ,,,EP002,EP
HOPEWELL CITY,<2 NG/L     ,VA3670800,VIRGINIA-AMERICAN WATER CO.,79281801-PFAS,4/20/2026,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP002       ,,,EP002,EP
CHESAPEAKE CITY,<1.9 NG/L     ,VA3550620,NAVAL SUPPORT ACTIVITY-NW,810-132030-A-1-B,12/16/2024,RT,2808,PERFLUORODODECANOIC ACID (PFDOA),EP002       ,,,EP002,EP
CHESAPEAKE CITY,<1.9 NG/L     ,VA3550620,NAVAL SUPPORT ACTIVITY-NW,810-132030-B-1-A,12/16/2024,RT,2824,PERFLUOROPENTANOIC ACID (PFPEA) ,EP002       ,,,EP002,EP
CHESAPEAKE CITY,<1.9 NG/L     ,VA3550620,NAVAL SUPPORT ACTIVITY-NW,810-132030-B-1-A,12/16/2024,RT,2819,PERFLUOROBUTANOIC ACID (PFBA) ,EP002       ,,,EP002,EP
CHESAPEAKE CITY,<1.9 NG/L     ,VA3550620,NAVAL SUPPORT ACTIVITY-NW,810-132030-B-1-A,12/16/2024,RT,2808,PERFLUORODODECANOIC ACID (PFDOA),EP002       ,,,EP002,EP
CHESAPEAKE CITY,6 NG/L     ,VA3550620,NAVAL SUPPORT ACTIVITY-NW,810-132030-B-1-A,12/16/2024,RT,2801,PERFLUOROBUTANE SULFONIC ACID (PFBS),EP002       ,,,EP002,EP
 ,<0.33 NG/L     ,VA3001535,NASA WALLOPS ISLAND,35031830002PFAS,4/21/2026,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA4115643,MATHEWS HIGH SCHOOL,JE01282-01,5/4/2026,RT,2829,PERFLUOROHEPTANESULFONIC ACID (PFHPS) ,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA4115643,MATHEWS HIGH SCHOOL,JE01282-01,5/4/2026,RT,2822,PERFLUORODECANE SULFONIC ACID 8:2 FTS ,EP001       ,,,EP001,EP
 ,<0.6 NG/L     ,VA4115643,MATHEWS HIGH SCHOOL,JE01282-01,5/4/2026,RT,2819,PERFLUOROBUTANOIC ACID (PFBA) ,EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA4115643,MATHEWS HIGH SCHOOL,JE01282-01,5/4/2026,RT,2812,PERFLUOROUNDECANOIC ACID (PFUNA),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA4115601, MATHEWS ELEMENTARY SCHOOL,JE01285-01,5/4/2026,RT,2826,PERFLUORO PFEESA ,EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA4115740,RIVERSIDE CONVALESCENT CENTER,JE01286-01,5/4/2026,RT,2828,PERFLUOROPENTANESULFONIC ACID (PFPES) ,EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA4115740,RIVERSIDE CONVALESCENT CENTER,JE01286-01,5/4/2026,RT,2812,PERFLUOROUNDECANOIC ACID (PFUNA),EP001       ,,,EP001,EP
 ,<0.6 NG/L     ,VA4115740,RIVERSIDE CONVALESCENT CENTER,JE01286-01,5/4/2026,RT,2808,PERFLUORODODECANOIC ACID (PFDOA),EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA4115740,RIVERSIDE CONVALESCENT CENTER,JE01286-01,5/4/2026,RT,2807,PERFLUORODECANOIC ACID (PFDA),EP001       ,,,EP001,EP
 ,<0.7 NG/L     ,VA4115740,RIVERSIDE CONVALESCENT CENTER,JE01286-01,5/4/2026,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA4115740,RIVERSIDE CONVALESCENT CENTER,JE01286-01,5/4/2026,RT,2802,PERFLUOROHEPTANOIC ACID (PFHPA),EP001       ,,,EP001,EP
 ,<0.7 NG/L     ,VA4073700,RAPPAHANNOCK COMMUNITY COLLEGE,JE04754-01,5/21/2026,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA4073700,RAPPAHANNOCK COMMUNITY COLLEGE,JE04754-01,5/21/2026,RT,2803,PERFLUOROHEXANE SULFONIC ACID (PFHxS),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA4073700,RAPPAHANNOCK COMMUNITY COLLEGE,JE04754-01,5/21/2026,RT,2828,PERFLUOROPENTANESULFONIC ACID (PFPES) ,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA4073230,STARTING POINT ACADEMY,JE04757-01,5/21/2026,RT,2802,PERFLUOROHEPTANOIC ACID (PFHPA),EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA4073230,STARTING POINT ACADEMY,JE04757-01,5/21/2026,RT,2828,PERFLUOROPENTANESULFONIC ACID (PFPES) ,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3001833,"TANGIER, TOWN OF",JE04760-01,5/20/2026,RT,2823,PERFLUORO PFMPA,EP010       ,,,EP010,EP
 ,<0.7 NG/L     ,VA3001833,"TANGIER, TOWN OF",JE04760-01,5/20/2026,RT,2808,PERFLUORODODECANOIC ACID (PFDOA),EP010       ,,,EP010,EP
 ,<0.5 NG/L     ,VA3001833,"TANGIER, TOWN OF",JE04760-03,5/20/2026,RT,2822,PERFLUORODECANE SULFONIC ACID 8:2 FTS ,EP007       ,,,EP007,EP
 ,<0.4 NG/L     ,VA3001833,"TANGIER, TOWN OF",JE04760-03,5/20/2026,RT,2812,PERFLUOROUNDECANOIC ACID (PFUNA),EP007       ,,,EP007,EP
 ,<0.6 NG/L     ,VA3001833,"TANGIER, TOWN OF",JE04760-03,5/20/2026,RT,2808,PERFLUORODODECANOIC ACID (PFDOA),EP007       ,,,EP007,EP
 ,<0.4 NG/L     ,VA3001833,"TANGIER, TOWN OF",JE04760-03,5/20/2026,RT,2802,PERFLUOROHEPTANOIC ACID (PFHPA),EP007       ,,,EP007,EP
 ,<0.4 NG/L     ,VA3001833,"TANGIER, TOWN OF",JE04760-03,5/20/2026,RT,2828,PERFLUOROPENTANESULFONIC ACID (PFPES) ,EP007       ,,,EP007,EP
 ,<0.4 NG/L     ,VA3001833,"TANGIER, TOWN OF",JE04760-05,5/20/2026,RT,2826,PERFLUORO PFEESA ,EP004       ,,,EP004,EP
 ,<0.5 NG/L     ,VA3001833,"TANGIER, TOWN OF",JE04760-05,5/20/2026,RT,2821,PERFLUOROHEXANE SULFONIC ACID 4:2 FTS,EP004       ,,,EP004,EP
 ,<0.5 NG/L     ,VA3001833,"TANGIER, TOWN OF",JE04760-05,5/20/2026,RT,2820,PERFLUOROOCTANE SULFONIC ACID 6:2 FTS ,EP004       ,,,EP004,EP
 ,<0.4 NG/L     ,VA3001833,"TANGIER, TOWN OF",JE04760-05,5/20/2026,RT,2812,PERFLUOROUNDECANOIC ACID (PFUNA),EP004       ,,,EP004,EP
 ,<0.4 NG/L     ,VA3001833,"TANGIER, TOWN OF",JE04760-05,5/20/2026,RT,2802,PERFLUOROHEPTANOIC ACID (PFHPA),EP004       ,,,EP004,EP
 ,<0.6 NG/L     ,VA3149950,WILDWOOD FARMS,JE01353-01,5/5/2026,RT,2804,PERFLUORONONANOIC ACID (PFNA),EP002       ,,,EP002,EP
 ,<0.4 NG/L     ,VA3149950,WILDWOOD FARMS,JE01353-01,5/5/2026,RT,2803,PERFLUOROHEXANE SULFONIC ACID (PFHxS),EP002       ,,,EP002,EP
 ,<0.5 NG/L     ,VA3149950,WILDWOOD FARMS,JE01353-03,5/5/2026,RT,2809,PERFLUOROHEXANOIC ACID (PFHXA),EP001       ,,,EP001,EP
 ,<0.9 NG/L     ,VA3149950,WILDWOOD FARMS,JE01353-03,5/5/2026,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3149950,WILDWOOD FARMS,JE01353-03,5/5/2026,RT,2828,PERFLUOROPENTANESULFONIC ACID (PFPES) ,EP001       ,,,EP001,EP
 ,<0.6 NG/L     ,VA3149950,WILDWOOD FARMS,JE01353-03,5/5/2026,RT,2821,PERFLUOROHEXANE SULFONIC ACID 4:2 FTS,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3149210,"SPN, CORP.- LIGHTHOUSE/QUALITY INN",JE01344-01,5/5/2026,RT,2823,PERFLUORO PFMPA,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3149210,"SPN, CORP.- LIGHTHOUSE/QUALITY INN",JE01344-01,5/5/2026,RT,2821,PERFLUOROHEXANE SULFONIC ACID 4:2 FTS,EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3149210,"SPN, CORP.- LIGHTHOUSE/QUALITY INN",JE01344-01,5/5/2026,RT,2809,PERFLUOROHEXANOIC ACID (PFHXA),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3149210,"SPN, CORP.- LIGHTHOUSE/QUALITY INN",JE01344-03,5/5/2026,RT,2825,PERFLUORO PFMBA ,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3149210,"SPN, CORP.- LIGHTHOUSE/QUALITY INN",JE01344-03,5/5/2026,RT,2821,PERFLUOROHEXANE SULFONIC ACID 4:2 FTS,EP001       ,,,EP001,EP
 ,<0.7 NG/L     ,VA3149210,"SPN, CORP.- LIGHTHOUSE/QUALITY INN",JE01344-03,5/5/2026,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3149210,"SPN, CORP.- LIGHTHOUSE/QUALITY INN",JE01344-03,5/5/2026,RT,2804,PERFLUORONONANOIC ACID (PFNA),EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3149570,COUNTRY CLUB OF PETERSBURG INC,JE01345-01,5/5/2026,RT,2829,PERFLUOROHEPTANESULFONIC ACID (PFHPS) ,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3149570,COUNTRY CLUB OF PETERSBURG INC,JE01345-01,5/5/2026,RT,2820,PERFLUOROOCTANE SULFONIC ACID 6:2 FTS ,EP001       ,,,EP001,EP
 ,<0.6 NG/L     ,VA3149570,COUNTRY CLUB OF PETERSBURG INC,JE01345-01,5/5/2026,RT,2808,PERFLUORODODECANOIC ACID (PFDOA),EP001       ,,,EP001,EP
 ,<0.7 NG/L     ,VA3149570,COUNTRY CLUB OF PETERSBURG INC,JE01345-01,5/5/2026,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP001       ,,,EP001,EP
 ,<0.4 NG/L     ,VA3093210,DEER RUN,JF02142-01,6/9/2026,RT,2826,PERFLUORO PFEESA ,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3093210,DEER RUN,JF02142-01,6/9/2026,RT,2823,PERFLUORO PFMPA,EP001       ,,,EP001,EP
 ,<0.5 NG/L     ,VA3093210,DEER RUN,JF02142-01,6/9/2026,RT,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),EP001       ,,,EP001,EP
 ,<0.7 NG/L     ,VA3181650,POOLES MOBILE HOME PARK,JF01700-01,6/8/2026,RT,2806,PERFLUOROCTANOIC ACID (PFOA),EP002       ,,,SS002,EP
 ,<0.4 NG/L     ,VA4115452,"STAR FIELDS, LLC",JE04739-01,5/21/2026,RT,2826,PERFLUORO PFEESA ,EP001       ,,,EP001,EP
